2203
idno,freehms,gincdif,lrscale,impcntr,euftf,group
44331,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,3
44471,1,1,-0.19999999999999996,1,0.6000000000000001,2
44499,-0,-0,0,0.33333333333333337,-0.6,6
44505,1,0.5,-1,0.33333333333333337,1,2
44513,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2
44534,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,1
44536,1,1,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,6
44541,-0,1,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,4
44559,1,0.5,0,0.33333333333333337,-0.19999999999999996,3
44606,0.5,1,-0.6,0.33333333333333337,0.3999999999999999,2
44613,1,1,-0.4,1,0.8,3
44634,0.5,-0.5,0.19999999999999996,1,0.3999999999999999,6
44669,1,0.5,-0.4,1,0.8,6
44684,0.5,0.5,0.6000000000000001,-0.33333333333333326,-0.8,6
44692,1,1,0.3999999999999999,-0.33333333333333326,0.6000000000000001,5
44790,1,1,0.3999999999999999,0.33333333333333337,-0.8,6
44807,0.5,0.5,0.19999999999999996,0.33333333333333337,0,5
44813,1,1,0,0.33333333333333337,0.19999999999999996,3
44834,-0,-1,0,-0.33333333333333326,-0.6,2
44835,0.5,0.5,-0.6,0.33333333333333337,1,6
44853,1,-0.5,-0.6,-0.33333333333333326,-1,5
44936,1,-0,-0.6,-0.33333333333333326,0.3999999999999999,4
44969,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,6
44991,1,0.5,0.19999999999999996,0.33333333333333337,-0.19999999999999996,2
44999,1,1,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,1
45006,1,-0.5,0,0.33333333333333337,0.3999999999999999,1
45029,1,1,-0.6,-0.33333333333333326,0.8,6
45038,-0,-0.5,0,0.33333333333333337,0,6
45040,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,5
45056,1,0.5,0,-0.33333333333333326,0.3999999999999999,2
45099,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,5
45180,0.5,1,-1,-0.33333333333333326,0.19999999999999996,5
45229,1,-0.5,-0.19999999999999996,0.33333333333333337,1,2
45325,-0,0.5,0,-0.33333333333333326,-0.8,5
45354,0.5,1,-1,1,0.6000000000000001,4
45411,-0,0.5,0,-0.33333333333333326,0,2
45428,1,0.5,-0.19999999999999996,0.33333333333333337,0,3
45439,1,0.5,0,0.33333333333333337,1,4
45447,0.5,1,-0.4,0.33333333333333337,-1,3
45471,1,1,-0.19999999999999996,0.33333333333333337,0.8,5
45491,0.5,1,0,1,0,6
45520,1,0.5,-0.6,0.33333333333333337,0.3999999999999999,5
45536,0.5,0.5,0.19999999999999996,1,0.6000000000000001,6
45537,0.5,0.5,0,-0.33333333333333326,-0.4,2
45545,-1,1,0,-0.33333333333333326,-0.4,5
45585,1,1,0.3999999999999999,-1,0,2
45612,0.5,0.5,-0.6,1,0,2
45630,1,1,0,-0.33333333333333326,-1,2
45687,1,1,-0.4,1,0.3999999999999999,3
45703,1,1,0,0.33333333333333337,1,2
45761,1,0.5,-0.4,0.33333333333333337,0,2
45797,0.5,0.5,0,-1,-0.4,2
45813,0.5,0.5,0,-0.33333333333333326,-0.6,2
45817,1,1,-0.8,-1,0.8,5
45820,0.5,-0.5,-1,0.33333333333333337,0.6000000000000001,6
45936,1,-0,0.19999999999999996,0.33333333333333337,0,1
46041,-0.5,-0,0.3999999999999999,-0.33333333333333326,-0.6,3
46119,1,0.5,0,1,0.6000000000000001,2
46208,1,1,-0.4,1,0.3999999999999999,3
46263,0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,5
46276,1,1,-0.6,0.33333333333333337,0.6000000000000001,4
46305,1,0.5,-0.19999999999999996,-0.33333333333333326,0.8,2
46351,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3
46353,0.5,0.5,0.3999999999999999,0.33333333333333337,0,2
46370,1,1,0,-0.33333333333333326,0.3999999999999999,6
46408,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,4
46436,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,2
46457,1,-0.5,-0.6,-0.33333333333333326,1,3
46522,0.5,0.5,-0.19999999999999996,1,0.8,6
46561,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,3
46644,-0,0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,1
46650,1,1,0.3999999999999999,-0.33333333333333326,0,5
46658,-0.5,-0.5,-0.6,1,0.8,2
46718,1,0.5,0,0.33333333333333337,-0.19999999999999996,2
46737,1,1,-1,-1,1,2
46752,1,1,0,0.33333333333333337,1,2
46784,0.5,0.5,-0.8,0.33333333333333337,0,5
46842,1,1,-0.6,-0.33333333333333326,-0.19999999999999996,2
46859,1,1,-0.4,1,1,3
46898,-0.5,0.5,-0.19999999999999996,0.33333333333333337,0,5
46902,0.5,-0,0,-0.33333333333333326,-0.4,1
46911,-1,-0,0,-0.33333333333333326,0,5
46919,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.4,1
46921,0.5,-0,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,3
46941,1,0.5,-0.6,0.33333333333333337,0.8,2
47005,0.5,-0.5,-0.19999999999999996,1,0.8,2
47026,0.5,-0.5,-0.6,0.33333333333333337,0.6000000000000001,5
47116,1,0.5,0,-0.33333333333333326,0.8,2
47140,-0,0.5,1,-1,-1,5
47141,-0,0.5,0,1,0.3999999999999999,6
47150,1,0.5,0,1,0.6000000000000001,2
47151,1,1,-0.4,0.33333333333333337,0.3999999999999999,2
47177,1,0.5,0,-0.33333333333333326,0,3
47183,-1,0.5,0,1,0,5
47235,1,-0.5,0,-0.33333333333333326,-1,5
47265,1,1,0,0.33333333333333337,-0.4,2
47281,1,-0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,2
47302,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,2
47328,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,1
47344,1,1,-0.4,1,1,6
47432,0.5,1,-0.4,0.33333333333333337,0.3999999999999999,6
47487,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,5
47502,1,-0,-0.19999999999999996,-0.33333333333333326,1,4
47562,1,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,2
47613,1,1,0,-0.33333333333333326,0,6
47633,1,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,6
47651,0.5,0.5,0,0.33333333333333337,0,5
47694,0.5,-0,0.6000000000000001,0.33333333333333337,0.19999999999999996,1
47697,1,0.5,-0.6,1,-0.4,2
47759,1,-0,0,-0.33333333333333326,-0.6,4
47847,-0,0.5,-0.6,1,0.6000000000000001,2
47858,1,1,0,-0.33333333333333326,-0.4,4
47947,1,0.5,-0.6,0.33333333333333337,1,3
47959,-0,1,0.19999999999999996,-0.33333333333333326,0.6000000000000001,6
48021,1,-0,-0.4,1,0.6000000000000001,3
48028,1,1,0,1,1,6
48029,1,1,0,0.33333333333333337,1,5
48060,0.5,-0,-0.8,-0.33333333333333326,1,2
48062,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,3
48077,1,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,5
48083,0.5,0.5,-0.6,0.33333333333333337,-0.6,1
48138,1,0.5,0,1,1,5
48153,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,1
48171,1,1,-0.6,0.33333333333333337,0.19999999999999996,5
48180,1,-0,0,0.33333333333333337,1,6
48204,0.5,-0.5,0,1,0.6000000000000001,5
48219,-0,0.5,-0.19999999999999996,-1,1,5
48229,0.5,0.5,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2
48269,0.5,-0,0,0.33333333333333337,0.6000000000000001,6
48334,1,1,0,-0.33333333333333326,-0.19999999999999996,1
48364,1,0.5,-0.4,1,0.6000000000000001,2
48428,0.5,0.5,0,-1,-1,5
48431,1,-0,-0.4,0.33333333333333337,0.8,2
48458,0.5,1,0,-1,0.6000000000000001,6
48533,1,-0,-0.4,0.33333333333333337,0.3999999999999999,5
48557,1,0.5,0,-0.33333333333333326,0,2
48565,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,3
48581,1,1,0,-0.33333333333333326,0,4
48638,0.5,-0.5,0.19999999999999996,1,0.19999999999999996,2
48644,1,1,-1,0.33333333333333337,-0.4,2
48865,1,1,-0.19999999999999996,1,0.6000000000000001,4
48898,1,1,-0.19999999999999996,-0.33333333333333326,1,5
48964,0.5,0.5,-0.8,0.33333333333333337,0.19999999999999996,6
48971,0.5,1,0.19999999999999996,0.33333333333333337,0,2
48997,0.5,-0,-0.6,-0.33333333333333326,-0.19999999999999996,5
48999,1,0.5,-0.19999999999999996,1,0.6000000000000001,4
49101,0.5,-0,0,0.33333333333333337,-0.19999999999999996,2
49109,0.5,-0,0,0.33333333333333337,0.19999999999999996,1
49136,1,-0.5,-0.4,1,0.6000000000000001,2
49145,0.5,-0.5,0,1,0,2
49146,1,1,0,-0.33333333333333326,0.19999999999999996,6
49163,0.5,-0,0,-0.33333333333333326,0,2
49173,1,-1,0.19999999999999996,0.33333333333333337,1,2
49206,0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.6,5
49258,0.5,-0,-0.19999999999999996,0.33333333333333337,0.3999999999999999,5
49275,0.5,0.5,0,0.33333333333333337,0,6
49307,-0.5,0.5,1,0.33333333333333337,0.8,2
49309,0.5,-0,-0.6,0.33333333333333337,0.3999999999999999,2
49410,1,-0.5,-0.19999999999999996,0.33333333333333337,1,3
49417,1,0.5,0,-0.33333333333333326,0.6000000000000001,5
49529,1,0.5,0,-0.33333333333333326,0,2
49554,0.5,1,0,-0.33333333333333326,1,2
49580,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,2
49583,1,0.5,0,1,1,1
49693,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,4
49708,-0,0.5,0.19999999999999996,0.33333333333333337,-0.4,1
49712,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,6
49731,1,1,-0.6,0.33333333333333337,0,2
49751,0.5,0.5,-0.6,0.33333333333333337,0,2
49754,0.5,-0,-0.19999999999999996,0.33333333333333337,-0.4,5
49831,1,1,0,-0.33333333333333326,0.19999999999999996,2
49844,0.5,-0.5,0.19999999999999996,-0.33333333333333326,1,6
49856,1,1,-0.6,1,0.6000000000000001,2
49909,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,2
49920,1,1,-0.4,0.33333333333333337,1,4
49921,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,6
49953,0.5,-0,0.19999999999999996,-0.33333333333333326,-1,5
49961,0.5,1,0,0.33333333333333337,0.3999999999999999,2
49975,-0,-0,0.19999999999999996,0.33333333333333337,0,3
50019,1,-0,-0.6,1,0,2
50066,-0,-0,-1,1,0.3999999999999999,4
50086,1,0.5,-0.4,1,1,5
50186,1,1,0,-0.33333333333333326,-0.19999999999999996,6
50228,1,0.5,-0.4,-0.33333333333333326,-0.19999999999999996,2
50276,-0,0.5,0,0.33333333333333337,-0.8,6
50291,1,0.5,0.3999999999999999,-1,0.8,2
50344,-1,0.5,-0.4,1,0.3999999999999999,1
50346,1,0.5,0,0.33333333333333337,0.3999999999999999,6
50388,1,0.5,0,1,0,5
50411,-0,0.5,0,0.33333333333333337,0,6
50460,1,1,-0.8,1,-0.19999999999999996,5
50602,0.5,-0,0.19999999999999996,-1,0.19999999999999996,3
50611,1,1,-0.4,-0.33333333333333326,0.6000000000000001,5
50649,0.5,0.5,0.6000000000000001,0.33333333333333337,0.19999999999999996,6
50688,0.5,0.5,0,0.33333333333333337,0,6
50692,0.5,0.5,0,1,0.8,1
50693,-0,-0,0,-0.33333333333333326,0,2
50721,1,1,-0.19999999999999996,0.33333333333333337,1,5
50724,1,1,0,0.33333333333333337,1,2
50769,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
50803,1,1,-0.4,1,1,3
50843,1,1,-1,1,-0.4,1
50883,0.5,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,1
50897,-1,-0.5,0.3999999999999999,-1,-0.6,6
50902,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
50925,0.5,0.5,0.6000000000000001,0.33333333333333337,1,4
50932,-0,-0,0,1,-0.19999999999999996,1
50950,1,1,-0.8,0.33333333333333337,0.6000000000000001,1
51025,1,0.5,-0.19999999999999996,1,0.19999999999999996,5
51089,1,-0.5,0.6000000000000001,0.33333333333333337,-1,2
51136,1,-0,-0.19999999999999996,1,0.6000000000000001,2
51165,0.5,-0,0.6000000000000001,0.33333333333333337,-0.19999999999999996,5
51203,1,0.5,-0.6,1,0,6
51205,-0.5,0.5,0,-1,-0.6,2
51216,0.5,0.5,0,0.33333333333333337,0.6000000000000001,2
51225,1,1,-0.6,1,0.8,2
51227,0.5,0.5,0,-0.33333333333333326,1,1
51305,0.5,0.5,0,0.33333333333333337,0,5
51308,0.5,0.5,0,0.33333333333333337,0.3999999999999999,6
51311,1,-0,0,0.33333333333333337,0.6000000000000001,6
51353,1,0.5,0,1,0,5
51368,1,1,-0.6,-0.33333333333333326,0.3999999999999999,4
51383,0.5,-0,0.3999999999999999,-0.33333333333333326,0,5
51485,0.5,-0,0,0.33333333333333337,0.6000000000000001,3
51528,1,0.5,0.19999999999999996,-1,1,2
51552,1,0.5,-0.4,0.33333333333333337,-0.6,4
51556,1,0.5,0.3999999999999999,-0.33333333333333326,0,6
51595,0.5,-0,0,-0.33333333333333326,0,4
51603,1,1,-0.6,0.33333333333333337,0.3999999999999999,6
51612,0.5,-0.5,0,-0.33333333333333326,-0.6,2
51618,1,0.5,0.19999999999999996,0.33333333333333337,-0.6,6
51653,1,0.5,-0.8,1,0,6
51684,1,0.5,-0.6,-0.33333333333333326,-0.8,3
51692,1,0.5,-0.4,1,1,5
51695,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,1
51717,0.5,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
51841,1,1,-0.4,0.33333333333333337,0.6000000000000001,6
51922,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,2
51966,-1,1,-0.4,-0.33333333333333326,1,2
51991,0.5,0.5,-0.8,1,1,2
52002,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.6,2
52007,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,6
52016,1,0.5,-0.19999999999999996,0.33333333333333337,1,6
52101,1,-0,0.6000000000000001,-0.33333333333333326,-1,6
52114,1,1,-0.4,-1,0.8,2
52234,1,1,0,-0.33333333333333326,0.3999999999999999,2
52241,-0,1,0,-0.33333333333333326,-0.19999999999999996,3
52270,1,1,0.6000000000000001,-1,-1,3
52277,0.5,0.5,-0.6,-0.33333333333333326,-0.4,3
52322,1,-0.5,-0.4,0.33333333333333337,0.6000000000000001,3
52342,1,1,-0.6,-0.33333333333333326,0.3999999999999999,6
52352,1,1,-0.8,0.33333333333333337,0.8,2
52365,1,0.5,-0.4,0.33333333333333337,0.19999999999999996,1
52414,1,1,0,0.33333333333333337,1,1
52416,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,1
52429,-0,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,5
52435,1,1,0,1,1,2
52437,-0.5,-0,-0.8,0.33333333333333337,1,5
52508,1,0.5,-0.6,1,0.8,2
52539,0.5,1,-0.19999999999999996,-0.33333333333333326,0.8,2
52573,0.5,1,-0.4,0.33333333333333337,0.19999999999999996,5
52703,-0,-0.5,0,-0.33333333333333326,1,6
52789,0.5,-0,0,-0.33333333333333326,-1,2
52796,1,0.5,-0.19999999999999996,1,1,2
52847,1,0.5,-0.8,1,0.19999999999999996,3
52856,0.5,1,0.19999999999999996,1,1,2
52871,1,1,-0.4,0.33333333333333337,0,2
52922,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,2
52923,1,0.5,0,-0.33333333333333326,0.19999999999999996,1
52927,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
52932,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,6
52973,1,0.5,0,0.33333333333333337,0.6000000000000001,3
53016,1,-0.5,-0.4,1,0.19999999999999996,5
53017,1,-0,0,0.33333333333333337,-0.19999999999999996,1
53020,1,0.5,-0.4,0.33333333333333337,1,2
53053,-0,0.5,-1,1,1,2
53122,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-0.19999999999999996,2
53125,0.5,0.5,1,-1,-0.4,6
53128,1,1,-0.4,1,0.6000000000000001,3
53130,1,1,0,-0.33333333333333326,0.19999999999999996,6
53172,-0,0.5,0,-0.33333333333333326,0.6000000000000001,2
53203,0.5,-0.5,0,0.33333333333333337,0,2
53220,1,0.5,0,1,1,3
53246,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,6
53255,-0.5,-0,0.6000000000000001,-1,-1,6
53258,1,0.5,-1,1,0.3999999999999999,6
53286,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,2
53349,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,6
53353,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3
53364,0.5,0.5,0,-0.33333333333333326,1,2
53390,-1,-0,-0.19999999999999996,-0.33333333333333326,-1,3
53506,0.5,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,2
53550,1,1,-0.4,1,0.8,3
53622,1,0.5,-1,1,0.8,5
53623,1,-0.5,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,4
53651,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
53671,0.5,0.5,0,0.33333333333333337,0,5
53672,0.5,0.5,0,-0.33333333333333326,0.8,2
53734,0.5,0.5,0.19999999999999996,-0.33333333333333326,0,1
53761,0.5,0.5,0.3999999999999999,-1,-1,2
53817,1,-0.5,-1,-0.33333333333333326,-1,2
53882,1,-1,0,1,0.6000000000000001,2
53892,0.5,1,-1,0.33333333333333337,0.3999999999999999,6
53986,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,6
54004,1,1,-0.4,0.33333333333333337,1,2
54059,-1,0.5,0,-0.33333333333333326,-0.4,2
54060,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,5
54096,1,1,-0.8,0.33333333333333337,-0.6,2
54170,1,0.5,-1,0.33333333333333337,-0.8,2
54171,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,2
54229,0.5,0.5,-0.6,1,-0.19999999999999996,5
54230,1,-0,0,-0.33333333333333326,-0.4,5
54282,1,-0,0,-0.33333333333333326,0.19999999999999996,2
54284,0.5,-0,-1,-0.33333333333333326,-1,6
54347,0.5,-0.5,-0.4,0.33333333333333337,0.6000000000000001,6
54349,1,0.5,0.3999999999999999,-0.33333333333333326,0.6000000000000001,3
54394,1,-0.5,-0.19999999999999996,1,0.6000000000000001,6
54437,1,0.5,0.6000000000000001,-0.33333333333333326,-0.4,1
54454,0.5,-0,0.19999999999999996,-0.33333333333333326,0.6000000000000001,6
54459,1,0.5,0.8,0.33333333333333337,-0.4,4
54504,0.5,-0,0,0.33333333333333337,-0.4,1
54630,-1,0.5,1,0.33333333333333337,0.6000000000000001,3
54655,1,-0,0,1,0.3999999999999999,6
54693,0.5,1,-0.4,-0.33333333333333326,0.3999999999999999,5
54728,1,0.5,-0.6,0.33333333333333337,1,5
54741,1,1,0,0.33333333333333337,0.6000000000000001,6
54783,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2
54816,0.5,-0.5,0,1,-1,5
54818,0.5,0.5,-0.19999999999999996,0.33333333333333337,-0.4,2
54831,1,1,0,1,0.3999999999999999,6
54834,0.5,1,-0.19999999999999996,0.33333333333333337,0.8,5
54877,1,1,0,0.33333333333333337,0.3999999999999999,2
54899,1,1,0,0.33333333333333337,0.19999999999999996,5
54945,1,1,0,0.33333333333333337,0,2
55019,1,0.5,-1,1,0.3999999999999999,6
55050,1,0.5,0.19999999999999996,-0.33333333333333326,0.19999999999999996,5
55051,-0,-0,0,-0.33333333333333326,0.6000000000000001,2
55055,1,-0.5,0,1,0,2
55068,1,0.5,0,-0.33333333333333326,0,5
55082,-0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,1
55086,0.5,0.5,0,0.33333333333333337,0,5
55092,1,-0,-0.19999999999999996,-0.33333333333333326,0.19999999999999996,1
55116,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,2
55137,1,0.5,-0.19999999999999996,-0.33333333333333326,0.8,2
55151,0.5,-0.5,-1,0.33333333333333337,-1,5
55200,-0,0.5,0.6000000000000001,-0.33333333333333326,0.3999999999999999,3
55249,-0,1,-0.19999999999999996,-1,0.3999999999999999,2
55257,0.5,1,0,0.33333333333333337,-0.8,3
55321,-0,1,0.19999999999999996,-1,0.6000000000000001,2
55377,1,1,0.19999999999999996,-0.33333333333333326,-0.4,2
55388,-0,-0,0,1,0.6000000000000001,1
55411,1,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,2
55437,1,1,-0.6,1,0.8,5
55541,1,-0,0,0.33333333333333337,-0.8,1
55563,0.5,0.5,-0.4,-0.33333333333333326,0.8,1
55601,0.5,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3
55618,-0,1,0,-0.33333333333333326,0,2
55645,-0,0.5,-0.8,0.33333333333333337,0.8,5
55711,0.5,1,0,0.33333333333333337,0,1
55804,0.5,-1,0,0.33333333333333337,-0.19999999999999996,1
55817,1,0.5,-0.6,0.33333333333333337,1,5
55839,1,-0,0.6000000000000001,-0.33333333333333326,-0.4,2
55856,1,0.5,0.19999999999999996,0.33333333333333337,1,5
55861,-0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,5
55873,0.5,-0.5,0,-1,-0.4,2
55996,0.5,0.5,0,-0.33333333333333326,0,5
56004,0.5,1,-1,0.33333333333333337,-0.8,2
56030,-1,0.5,-0.4,-0.33333333333333326,0,2
56084,1,0.5,-0.19999999999999996,1,0.3999999999999999,1
56091,1,0.5,0.19999999999999996,0.33333333333333337,1,3
56099,0.5,0.5,0.6000000000000001,0.33333333333333337,-0.8,2
56115,0.5,-0,0,0.33333333333333337,0,2
56117,0.5,0.5,-0.6,1,1,1
56138,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,6
56142,1,0.5,0,0.33333333333333337,0.3999999999999999,5
56164,1,0.5,-0.6,1,0.8,2
56177,1,-0,-0.6,0.33333333333333337,0.3999999999999999,2
56214,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,2
56221,0.5,1,0,1,0.6000000000000001,6
56259,1,0.5,-0.19999999999999996,1,1,6
56295,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,6
56345,1,1,0,0.33333333333333337,-0.4,6
56367,0.5,0.5,0,0.33333333333333337,0,5
56394,1,0.5,-0.4,0.33333333333333337,0.8,2
56415,1,0.5,0.19999999999999996,0.33333333333333337,-0.4,6
56430,1,1,0,1,1,2
56440,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3
56456,1,1,-0.4,1,0,2
56544,1,-0,0,1,0.3999999999999999,5
56562,0.5,-0.5,-0.4,0.33333333333333337,-0.4,5
56602,1,1,0.3999999999999999,0.33333333333333337,-0.19999999999999996,2
56678,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.6000000000000001,6
56721,0.5,0.5,-0.6,0.33333333333333337,0.19999999999999996,1
56813,0.5,-0.5,0,0.33333333333333337,0,3
56895,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0,4
56917,1,1,0,0.33333333333333337,0,5
56918,1,-0.5,-0.19999999999999996,1,1,6
57002,-1,0.5,1,1,-0.6,1
57048,1,1,0,0.33333333333333337,0.19999999999999996,2
57089,0.5,-1,0.19999999999999996,-0.33333333333333326,0,4
57098,1,0.5,-0.4,1,0.3999999999999999,3
57110,0.5,1,-0.4,0.33333333333333337,-0.19999999999999996,3
57145,1,-0,-0.6,1,1,5
57150,0.5,1,-0.4,0.33333333333333337,0,5
57333,-0.5,-0.5,-0.19999999999999996,-1,-0.8,5
57346,1,1,0,0.33333333333333337,0.6000000000000001,2
57354,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.4,2
57418,0.5,0.5,0,0.33333333333333337,0,3
57428,1,0.5,0,0.33333333333333337,0.8,2
57464,1,0.5,-0.19999999999999996,1,0.6000000000000001,2
57483,1,0.5,-0.4,0.33333333333333337,0,5
57491,1,0.5,0,0.33333333333333337,-0.4,2
57494,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,2
57509,0.5,-0,0,1,-0.19999999999999996,1
57558,0.5,0.5,0,-0.33333333333333326,-0.19999999999999996,6
57604,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
57634,1,1,-0.8,1,0.3999999999999999,2
57638,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,4
57643,0.5,0.5,0,0.33333333333333337,-0.19999999999999996,6
57662,0.5,0.5,-0.6,0.33333333333333337,0,1
57693,0.5,1,0,0.33333333333333337,0,2
57742,0.5,0.5,0,0.33333333333333337,0.19999999999999996,4
57825,0.5,-0.5,-0.8,0.33333333333333337,-0.19999999999999996,2
57964,1,1,-0.4,1,0.8,3
58023,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,3
58035,1,1,0,0.33333333333333337,0.3999999999999999,1
58056,0.5,-0.5,0,0.33333333333333337,0,6
58066,1,1,0,1,1,1
58103,1,-0,0,1,0.3999999999999999,1
58110,0.5,-1,0,-0.33333333333333326,-1,2
58121,1,1,0,-1,0.3999999999999999,2
58143,-0.5,0.5,0,0.33333333333333337,0,1
58220,0.5,1,0,0.33333333333333337,0.19999999999999996,6
58227,1,1,-0.4,-0.33333333333333326,0.6000000000000001,2
58326,0.5,1,0.19999999999999996,0.33333333333333337,-0.19999999999999996,3
58349,0.5,0.5,0.3999999999999999,-0.33333333333333326,-1,6
58371,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3
58381,1,0.5,0,0.33333333333333337,-0.6,6
58392,1,0.5,-1,0.33333333333333337,0,6
58467,-0.5,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,2
58567,0.5,0.5,0,0.33333333333333337,0.19999999999999996,6
58574,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,5
58630,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,6
58710,1,1,0,-0.33333333333333326,0,5
58735,1,1,0,-1,-0.4,5
58784,0.5,-0.5,0.6000000000000001,-1,-0.6,6
58822,-0.5,0.5,0,-0.33333333333333326,0,2
58893,1,1,-0.4,-0.33333333333333326,1,2
58927,1,1,-0.4,0.33333333333333337,0,3
58954,0.5,-0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,2
59046,1,0.5,-0.4,-1,0.19999999999999996,1
59053,0.5,0.5,0,0.33333333333333337,0.6000000000000001,4
59117,1,-0.5,0,-0.33333333333333326,0.6000000000000001,3
59128,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
59199,0.5,0.5,0,-1,-0.6,2
59243,1,1,-0.4,0.33333333333333337,-1,2
59269,1,1,-0.6,0.33333333333333337,1,3
59361,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,5
59367,1,0.5,0.19999999999999996,-0.33333333333333326,0,3
59369,-0,0.5,0,-0.33333333333333326,0,2
59376,1,0.5,0.8,0.33333333333333337,1,4
59379,0.5,-0.5,0,0.33333333333333337,0.19999999999999996,1
59384,1,0.5,-0.4,1,1,2
59422,1,1,0,-1,-0.19999999999999996,6
59423,1,0.5,0,0.33333333333333337,1,1
59456,1,1,0,-1,-1,2
